Date,U_Wind
2019-12-03,16.969223022460938
2019-12-04,16.844467163085938
2019-12-05,18.012542724609375
2019-12-06,17.01482391357422
2019-12-07,17.208663940429688
2019-12-08,20.993606567382812
2019-12-09,22.218536376953125
2019-12-10,27.080368041992188
2019-12-11,32.42615509033203
2019-12-12,34.55432891845703
2019-12-13,36.69648742675781
2019-12-14,42.24647521972656
2019-12-15,46.023109436035156
2019-12-16,48.322975158691406
2019-12-17,49.991058349609375
2019-12-18,51.08622741699219
2019-12-19,46.2078857421875
2019-12-20,41.82676696777344
2019-12-21,41.62067413330078
2019-12-22,42.18553924560547
2019-12-23,43.78816223144531
2019-12-24,42.46681213378906
2019-12-25,41.602088928222656
2019-12-26,39.19463348388672
2019-12-27,38.69017028808594
2019-12-28,36.2003173828125
2019-12-29,32.05717468261719
2019-12-30,33.50713348388672
2019-12-31,38.088294982910156
2020-01-01,40.84601593017578
2020-01-02,44.04711151123047
2020-01-03,51.50054931640625
2020-01-04,49.91676330566406
2020-01-05,47.54972839355469
2020-01-06,50.06956481933594
2020-01-07,60.369598388671875
2020-01-08,58.42259979248047
2020-01-09,56.36353302001953
2020-01-10,47.69026184082031
2020-01-11,48.537452697753906
2020-01-12,51.55433654785156
2020-01-13,59.63825225830078
2020-01-14,70.57353210449219
2020-01-15,76.90141296386719
2020-01-16,69.03085327148438
2020-01-17,56.11589813232422
2020-01-18,49.90302276611328
2020-01-19,45.711944580078125
2020-01-20,43.7225341796875
2020-01-21,43.78679656982422
2020-01-22,39.396949768066406
2020-01-23,32.615875244140625
2020-01-24,31.50756072998047
2020-01-25,28.041099548339844
2020-01-26,27.499908447265625
2020-01-27,32.44196319580078
2020-01-28,36.23822784423828
2020-01-29,40.53721618652344
2020-01-30,48.12507629394531
2020-01-31,44.30804443359375
2020-02-01,42.698699951171875
2020-02-02,39.57001495361328
2020-02-03,37.00306701660156
2020-02-04,29.80145263671875
2020-02-05,20.76793670654297
2020-02-06,15.474014282226562
2020-02-07,25.243446350097656
2020-02-08,27.944076538085938
2020-02-09,32.46038055419922
2020-02-10,39.67066192626953
2020-02-11,46.85127258300781
2020-02-12,56.98754119873047
2020-02-13,54.91389465332031
2020-02-14,56.59861755371094
2020-02-15,61.591827392578125
2020-02-16,65.4294662475586
2020-02-17,66.3858642578125
2020-02-18,63.858917236328125
2020-02-19,63.8638916015625
2020-02-20,61.200721740722656
2020-02-21,59.72882080078125
2020-02-22,50.44512939453125
2020-02-23,50.68180847167969
2020-02-24,53.89710998535156
2020-02-25,53.20124816894531
2020-02-26,54.77668762207031
2020-02-27,51.57275390625
2020-02-28,49.142730712890625
2020-02-29,51.640106201171875
2020-03-01,53.504058837890625
2020-03-02,48.93110656738281
2020-03-03,46.266990661621094
2020-03-04,48.72484588623047
2020-03-05,55.27552032470703
2020-03-06,55.159637451171875
2020-03-07,54.9888916015625
2020-03-08,53.157814025878906
2020-03-09,50.66084289550781
2020-03-10,48.275634765625
2020-03-11,48.183876037597656
2020-03-12,47.059295654296875
2020-03-13,42.79541015625
2020-03-14,37.97074890136719
2020-03-15,36.020904541015625
2020-03-16,32.24040222167969
2020-03-17,27.247154235839844
2020-03-18,20.494407653808594
2020-03-19,16.435150146484375
2020-03-20,14.864006042480469
2020-03-21,13.4412841796875
2020-03-22,16.4404296875
2020-03-23,15.2105712890625
2020-03-24,17.51239013671875
2020-03-25,17.42889404296875
2020-03-26,20.136383056640625
2020-03-27,26.992416381835938
2020-03-28,30.826675415039062
2020-03-29,33.81120300292969
2020-03-30,29.731727600097656
2020-03-31,28.64392852783203
2020-04-01,22.49095916748047
2020-04-02,18.682891845703125
2020-04-03,15.741241455078125
2020-04-04,13.629623413085938
2020-04-05,16.25450897216797
2020-04-06,15.531448364257812
2020-04-07,14.519546508789062
2020-04-08,13.941131591796875
2020-04-09,14.678520202636719
2020-04-10,14.738487243652344
2020-04-11,15.834892272949219
2020-04-12,16.0687255859375
2020-04-13,14.694976806640625
2020-04-14,12.502731323242188
2020-04-15,13.426399230957031
2020-04-16,17.310813903808594
2020-04-17,11.608673095703125
2020-04-18,7.583427429199219
2020-04-19,5.416984558105469
2020-04-20,3.03179931640625
2020-04-21,1.9072647094726562
2020-04-22,-0.3437652587890625
2020-04-23,-1.9009552001953125
2020-04-24,-0.6500701904296875
2020-04-25,0.4116058349609375
2020-04-26,0.31372833251953125
2020-04-27,0.555206298828125
2020-04-28,-0.35174560546875
2020-04-29,-2.441436767578125
2020-04-30,-4.426300048828125
2020-05-01,-6.414794921875
2020-05-02,-8.45263671875
2020-05-03,-7.9540863037109375
2020-05-04,-8.186248779296875
2020-05-05,-9.525871276855469
2020-05-06,-8.532600402832031
2020-05-07,-8.219032287597656
2020-05-08,-7.7125701904296875
2020-05-09,-7.837532043457031
2020-05-10,-8.543289184570312
2020-05-11,-9.224769592285156
2020-05-12,-10.112159729003906
2020-05-13,-10.974388122558594
2020-05-14,-12.572486877441406
2020-05-15,-14.18585205078125
2020-05-16,-14.531089782714844
2020-05-17,-14.54486083984375
2020-05-18,-14.517868041992188
2020-05-19,-14.633895874023438
2020-05-20,-14.556121826171875
2020-05-21,-14.604766845703125
2020-05-22,-14.75738525390625
2020-05-23,-14.660133361816406
2020-05-24,-14.397354125976562
2020-05-25,-14.184791564941406
2020-05-26,-13.930938720703125
2020-05-27,-14.227485656738281
2020-05-28,-14.691871643066406
2020-05-29,-15.114006042480469
2020-05-30,-15.110191345214844
2020-05-31,-15.002250671386719
2020-06-01,-14.714691162109375
2020-06-02,-14.325042724609375
2020-06-03,-14.31646728515625
2020-06-04,-14.112167358398438
2020-06-05,-13.958251953125
2020-06-06,-13.981147766113281
2020-06-07,-13.74700927734375
2020-06-08,-13.870094299316406
2020-06-09,-14.32025146484375
2020-06-10,-14.723281860351562
2020-06-11,-14.57647705078125
2020-06-12,-14.277801513671875
2020-06-13,-13.959396362304688
2020-06-14,-13.59844970703125
2020-06-15,-13.720512390136719
2020-06-16,-13.965362548828125
2020-06-17,-13.923545837402344
2020-06-18,-13.841812133789062
2020-06-19,-13.696334838867188
2020-06-20,-13.820266723632812
2020-06-21,-13.605331420898438
2020-06-22,-13.433006286621094
2020-06-23,-13.154441833496094
2020-06-24,-12.863510131835938
2020-06-25,-12.579277038574219
2020-06-26,-12.52593994140625
2020-06-27,-12.76617431640625
2020-06-28,-12.999305725097656
2020-06-29,-12.770721435546875
2020-06-30,-12.698165893554688
2020-07-01,-12.922821044921875
2020-07-02,-13.09326171875
2020-07-03,-13.073966979980469
2020-07-04,-13.26507568359375
2020-07-05,-13.193092346191406
2020-07-06,-12.953681945800781
2020-07-07,-12.826530456542969
2020-07-08,-12.718437194824219
2020-07-09,-12.752182006835938
2020-07-10,-12.659278869628906
2020-07-11,-12.4505615234375
2020-07-12,-12.089859008789062
2020-07-13,-11.905792236328125
2020-07-14,-11.693840026855469
2020-07-15,-11.576522827148438
2020-07-16,-11.456871032714844
2020-07-17,-11.237411499023438
2020-07-18,-11.108512878417969
2020-07-19,-11.175308227539062
2020-07-20,-11.116790771484375
2020-07-21,-10.950698852539062
2020-07-22,-10.888717651367188
2020-07-23,-10.696746826171875
2020-07-24,-10.148170471191406
2020-07-25,-9.667533874511719
2020-07-26,-9.4725341796875
2020-07-27,-9.191680908203125
2020-07-28,-8.79888916015625
2020-07-29,-8.347427368164062
2020-07-30,-7.935081481933594
2020-07-31,-7.8254852294921875
2020-08-01,-7.6487274169921875
2020-08-02,-7.2926177978515625
2020-08-03,-6.973503112792969
2020-08-04,-6.551300048828125
2020-08-05,-6.207954406738281
2020-08-06,-5.8924407958984375
2020-08-07,-5.7792816162109375
2020-08-08,-5.5621795654296875
2020-08-09,-5.4257354736328125
2020-08-10,-5.115928649902344
2020-08-11,-4.9267425537109375
2020-08-12,-4.302268981933594
2020-08-13,-3.9515228271484375
2020-08-14,-3.766998291015625
2020-08-15,-3.8692169189453125
2020-08-16,-3.4152603149414062
2020-08-17,-3.319671630859375
2020-08-18,-2.9875030517578125
2020-08-19,-2.5078964233398438
2020-08-20,-1.8579864501953125
2020-08-21,-1.3564605712890625
2020-08-22,-0.681182861328125
2020-08-23,-0.45183563232421875
2020-08-24,0.43145751953125
2020-08-25,1.2589874267578125
2020-08-26,1.60894775390625
2020-08-27,1.6611404418945312
2020-08-28,2.0642852783203125
2020-08-29,2.7620697021484375
2020-08-30,3.5181655883789062
2020-08-31,4.126960754394531
2020-09-01,4.6473541259765625
2020-09-02,4.832756042480469
2020-09-03,4.9080352783203125
2020-09-04,4.44476318359375
2020-09-05,4.522071838378906
2020-09-06,5.147346496582031
2020-09-07,5.570549011230469
2020-09-08,5.93658447265625
2020-09-09,6.4947357177734375
2020-09-10,7.080192565917969
2020-09-11,7.988922119140625
2020-09-12,9.418182373046875
2020-09-13,9.301803588867188
2020-09-14,9.080291748046875
2020-09-15,8.502212524414062
2020-09-16,9.47442626953125
2020-09-17,10.663589477539062
2020-09-18,10.990570068359375
2020-09-19,11.161354064941406
2020-09-20,11.731613159179688
2020-09-21,12.271408081054688
2020-09-22,12.073387145996094
2020-09-23,11.442970275878906
2020-09-24,11.212806701660156
2020-09-25,11.296470642089844
2020-09-26,11.9354248046875
2020-09-27,11.336334228515625
2020-09-28,11.327674865722656
2020-09-29,12.346160888671875
2020-09-30,12.108078002929688
2020-10-01,10.969291687011719
2020-10-02,11.104423522949219
2020-10-03,11.602584838867188
2020-10-04,13.16046142578125
2020-10-05,14.797592163085938
2020-10-06,15.701126098632812
2020-10-07,15.274971008300781
2020-10-08,14.052879333496094
2020-10-09,14.016868591308594
2020-10-10,14.598403930664062
2020-10-11,15.452667236328125
2020-10-12,16.331886291503906
2020-10-13,17.060096740722656
2020-10-14,17.79888916015625
2020-10-15,16.202598571777344
2020-10-16,15.306289672851562
2020-10-17,16.752159118652344
2020-10-18,15.956886291503906
2020-10-19,16.043060302734375
2020-10-20,17.76081085205078
2020-10-21,19.887168884277344
2020-10-22,21.48401641845703
2020-10-23,21.826202392578125
2020-10-24,20.99242401123047
2020-10-25,21.782440185546875
2020-10-26,22.855331420898438
2020-10-27,23.027854919433594
2020-10-28,25.123001098632812
2020-10-29,29.562576293945312
2020-10-30,33.637176513671875
2020-10-31,36.14942932128906
2020-11-01,34.24126434326172
2020-11-02,33.270530700683594
2020-11-03,34.26573944091797
2020-11-04,34.405120849609375
2020-11-05,33.5208740234375
2020-11-06,32.48656463623047
2020-11-07,31.9144287109375
2020-11-08,29.545921325683594
2020-11-09,29.03241729736328
2020-11-10,30.3045654296875
2020-11-11,32.47955322265625
2020-11-12,35.36310577392578
2020-11-13,37.792213439941406
2020-11-14,38.556640625
2020-11-15,38.75804138183594
2020-11-16,38.70716094970703
2020-11-17,35.72337341308594
2020-11-18,32.05970764160156
2020-11-19,31.397491455078125
2020-11-20,34.089927673339844
2020-11-21,35.737037658691406
2020-11-22,35.74662780761719
2020-11-23,34.238983154296875
2020-11-24,34.601463317871094
2020-11-25,34.562530517578125
2020-11-26,35.34740447998047
2020-11-27,34.631805419921875
2020-11-28,32.404205322265625
2020-11-29,32.68114471435547
2020-11-30,35.11860656738281
2020-12-01,37.845306396484375
2020-12-02,37.99656677246094
2020-12-03,34.98827362060547
2020-12-04,34.41654968261719
2020-12-05,38.3193359375
2020-12-06,45.150352478027344
2020-12-07,49.297447204589844
2020-12-08,43.05216979980469
2020-12-09,39.367103576660156
2020-12-10,37.358642578125
2020-12-11,37.581756591796875
2020-12-12,35.676025390625
2020-12-13,33.96626281738281
2020-12-14,31.676849365234375
2020-12-15,29.711891174316406
2020-12-16,28.331527709960938
2020-12-17,28.778839111328125
2020-12-18,28.61920928955078
2020-12-19,30.006591796875
2020-12-20,31.171104431152344
2020-12-21,33.89386749267578
2020-12-22,37.93846130371094
2020-12-23,36.46357727050781
2020-12-24,37.08477020263672
2020-12-25,35.63390350341797
2020-12-26,26.435287475585938
2020-12-27,23.971923828125
2020-12-28,23.117401123046875
2020-12-29,22.934959411621094
2020-12-30,22.787010192871094
2020-12-31,22.78894805908203
